County,Median_Income,AQ_Max,norm_income,norm_aq_max,norm_index
Tuolumne,29458.0,140.0,0.6761214291903758,0.2123015873015873,0.44421150824598155
Tuolumne,29458.0,140.0,0.6761214291903758,0.2123015873015873,0.44421150824598155
Tuolumne,29458.0,140.0,0.6761214291903758,0.2123015873015873,0.44421150824598155
Tuolumne,29458.0,140.0,0.6761214291903758,0.2123015873015873,0.44421150824598155
Tuolumne,29458.0,140.0,0.6761214291903758,0.2123015873015873,0.44421150824598155
Tuolumne,29458.0,140.0,0.6761214291903758,0.2123015873015873,0.44421150824598155
Tuolumne,29458.0,140.0,0.6761214291903758,0.2123015873015873,0.44421150824598155
Tuolumne,29458.0,140.0,0.6761214291903758,0.2123015873015873,0.44421150824598155
Ventura,33814.0,78.0,0.5503018399237457,0.08928571428571429,0.31979377710473
Ventura,33814.0,117.0,0.5503018399237457,0.16666666666666666,0.35848425329520617
Ventura,33814.0,86.0,0.5503018399237457,0.10515873015873016,0.3277302850412379
Ventura,33814.0,95.0,0.5503018399237457,0.12301587301587301,0.33665885646980936
Ventura,33814.0,95.0,0.5503018399237457,0.12301587301587301,0.33665885646980936
Ventura,33814.0,100.0,0.5503018399237457,0.13293650793650794,0.3416191739301268
Ventura,33814.0,537.0,0.5503018399237457,1.0,0.7751509199618729
Ventura,33814.0,116.0,0.5503018399237457,0.16468253968253968,0.3574921898031427
Ventura,33814.0,79.0,0.5503018399237457,0.09126984126984126,0.3207858405967935
Yolo,30331.0,111.0,0.6509055197712371,0.15476190476190477,0.40283371226657094
Yolo,30331.0,56.0,0.6509055197712371,0.04563492063492063,0.34827022020307885
Yolo,30331.0,72.0,0.6509055197712371,0.07738095238095238,0.3641432360760948
Yolo,30331.0,56.0,0.6509055197712371,0.04563492063492063,0.34827022020307885
Yolo,30331.0,87.0,0.6509055197712371,0.10714285714285714,0.3790241884570471
Yolo,30331.0,60.0,0.6509055197712371,0.05357142857142857,0.35223847417133286
Yolo,30331.0,153.0,0.6509055197712371,0.23809523809523808,0.44450037893323757
Yolo,30331.0,216.0,0.6509055197712371,0.3630952380952381,0.5070003789332376
Yolo,30331.0,84.0,0.6509055197712371,0.10119047619047619,0.37604799798085664
Yuba,27877.0,140.0,0.7217873544958262,0.2123015873015873,0.46704447089870677
Yuba,27877.0,140.0,0.7217873544958262,0.2123015873015873,0.46704447089870677
Yuba,27877.0,140.0,0.7217873544958262,0.2123015873015873,0.46704447089870677
Yuba,27877.0,140.0,0.7217873544958262,0.2123015873015873,0.46704447089870677
Yuba,27877.0,140.0,0.7217873544958262,0.2123015873015873,0.46704447089870677
Yuba,27877.0,140.0,0.7217873544958262,0.2123015873015873,0.46704447089870677
Yuba,27877.0,140.0,0.7217873544958262,0.2123015873015873,0.46704447089870677
Yuba,27877.0,140.0,0.7217873544958262,0.2123015873015873,0.46704447089870677
